Open_Closed,WhoAff,Var_R,Var_A,M,K,Yr_Dist_Start,Dist_Length,Yr_Dist_End,Yr_Sampled,Samp_time,Dist_Impact,IO,BA,BACI
open,adults,5400,0.014,0.119,1,0,1,1,22,21,0.2,0.965798,0.958296,0.951286
open,adults,5400,0.014,0.119,1,0,1,1,23,22,0.2,0.979428,0.96651,0.967172
open,adults,5400,0.014,0.119,1,0,1,1,24,23,0.2,0.975218,0.96339,0.96845
open,adults,5400,0.014,0.119,1,0,1,1,25,24,0.2,0.977308,0.967152,0.966306
open,adults,5400,0.014,0.119,1,0,1,1,26,25,0.2,0.974362,0.962808,0.96766
open,adults,5400,0.014,0.119,1,0,1,1,0,-1,0.25,0.517518,0.498002,0.498002
open,adults,5400,0.014,0.119,1,0,1,1,1,0,0.25,0.545426,0.007144,0.514506
open,adults,5400,0.014,0.119,1,0,1,1,2,1,0.25,0.588626,0.027862,0.540972
open,adults,5400,0.014,0.119,1,0,1,1,3,2,0.25,0.644818,0.107618,0.591912
open,adults,5400,0.014,0.119,1,0,1,1,4,3,0.25,0.64997,0.214168,0.607656
open,adults,5400,0.014,0.119,1,0,1,1,5,4,0.25,0.640416,0.31241,0.603188
open,adults,5400,0.014,0.119,1,0,1,1,6,5,0.25,0.694562,0.437764,0.663838
open,adults,5400,0.014,0.119,1,0,1,1,7,6,0.25,0.747444,0.548318,0.705682
open,adults,5400,0.014,0.119,1,0,1,1,8,7,0.25,0.775934,0.62222,0.751004
open,adults,5400,0.014,0.119,1,0,1,1,9,8,0.25,0.809474,0.711546,0.778702
open,adults,5400,0.014,0.119,1,0,1,1,10,9,0.25,0.840302,0.761976,0.813166
open,adults,5400,0.014,0.119,1,0,1,1,11,10,0.25,0.873196,0.814994,0.8433
open,adults,5400,0.014,0.119,1,0,1,1,12,11,0.25,0.884136,0.84423,0.859128
open,adults,5400,0.014,0.119,1,0,1,1,13,12,0.25,0.906846,0.879186,0.881664
open,adults,5400,0.014,0.119,1,0,1,1,14,13,0.25,0.938302,0.911442,0.910498
open,adults,5400,0.014,0.119,1,0,1,1,15,14,0.25,0.930892,0.905054,0.914934
open,adults,5400,0.014,0.119,1,0,1,1,16,15,0.25,0.940584,0.924386,0.92071
open,adults,5400,0.014,0.119,1,0,1,1,17,16,0.25,0.94366,0.928162,0.92538
open,adults,5400,0.014,0.119,1,0,1,1,18,17,0.25,0.957748,0.946536,0.93345
open,adults,5400,0.014,0.119,1,0,1,1,19,18,0.25,0.960048,0.953386,0.94313
open,adults,5400,0.014,0.119,1,0,1,1,20,19,0.25,0.962988,0.954602,0.95304
open,adults,5400,0.014,0.119,1,0,1,1,21,20,0.25,0.972302,0.961562,0.963112
open,adults,5400,0.014,0.119,1,0,1,1,22,21,0.25,0.960816,0.958376,0.9499
open,adults,5400,0.014,0.119,1,0,1,1,23,22,0.25,0.965038,0.962798,0.955982
open,adults,5400,0.014,0.119,1,0,1,1,24,23,0.25,0.977632,0.969674,0.965478
open,adults,5400,0.014,0.119,1,0,1,1,25,24,0.25,0.979302,0.975346,0.963386
open,adults,5400,0.014,0.119,1,0,1,1,26,25,0.25,0.976464,0.972286,0.961926
open,adults,5400,0.014,0.119,1,0,1,1,0,-1,0.3,0.528666,0.498002,0.498002
open,adults,5400,0.014,0.119,1,0,1,1,1,0,0.3,0.586524,0.011748,0.508292
open,adults,5400,0.014,0.119,1,0,1,1,2,1,0.3,0.61199,0.05171,0.5431
open,adults,5400,0.014,0.119,1,0,1,1,3,2,0.3,0.633492,0.127348,0.562368
open,adults,5400,0.014,0.119,1,0,1,1,4,3,0.3,0.663786,0.237984,0.59727
open,adults,5400,0.014,0.119,1,0,1,1,5,4,0.3,0.689444,0.365802,0.635178
open,adults,5400,0.014,0.119,1,0,1,1,6,5,0.3,0.71786,0.476568,0.659796
open,adults,5400,0.014,0.119,1,0,1,1,7,6,0.3,0.748044,0.586636,0.708288
open,adults,5400,0.014,0.119,1,0,1,1,8,7,0.3,0.805224,0.682862,0.771148
open,adults,5400,0.014,0.119,1,0,1,1,9,8,0.3,0.842072,0.755074,0.795026
open,adults,5400,0.014,0.119,1,0,1,1,10,9,0.3,0.844486,0.797112,0.807754
open,adults,5400,0.014,0.119,1,0,1,1,11,10,0.3,0.868368,0.823474,0.831718
open,adults,5400,0.014,0.119,1,0,1,1,12,11,0.3,0.898318,0.86575,0.878356
open,adults,5400,0.014,0.119,1,0,1,1,13,12,0.3,0.9199,0.897676,0.905738
open,adults,5400,0.014,0.119,1,0,1,1,14,13,0.3,0.925514,0.903554,0.902604
open,adults,5400,0.014,0.119,1,0,1,1,15,14,0.3,0.948574,0.926442,0.927292
open,adults,5400,0.014,0.119,1,0,1,1,16,15,0.3,0.951174,0.935034,0.931412
open,adults,5400,0.014,0.119,1,0,1,1,17,16,0.3,0.946524,0.937318,0.920396
open,adults,5400,0.014,0.119,1,0,1,1,18,17,0.3,0.95511,0.94722,0.92813
open,adults,5400,0.014,0.119,1,0,1,1,19,18,0.3,0.958856,0.956878,0.94522
open,adults,5400,0.014,0.119,1,0,1,1,20,19,0.3,0.960286,0.957374,0.94572
open,adults,5400,0.014,0.119,1,0,1,1,21,20,0.3,0.971892,0.963758,0.958394
open,adults,5400,0.014,0.119,1,0,1,1,22,21,0.3,0.96613,0.96348,0.960148
open,adults,5400,0.014,0.119,1,0,1,1,23,22,0.3,0.9724,0.97284,0.968316
open,adults,5400,0.014,0.119,1,0,1,1,24,23,0.3,0.972824,0.970076,0.96327
open,adults,5400,0.014,0.119,1,0,1,1,25,24,0.3,0.97595,0.969158,0.964078
open,adults,5400,0.014,0.119,1,0,1,1,26,25,0.3,0.977966,0.973468,0.970368
open,adults,5400,0.014,0.119,1,0,1,1,0,-1,0.35,0.504476,0.498002,0.498002
open,adults,5400,0.014,0.119,1,0,1,1,1,0,0.35,0.565906,0.018416,0.522074
open,adults,5400,0.014,0.119,1,0,1,1,2,1,0.35,0.634492,0.07194,0.578328
open,adults,5400,0.014,0.119,1,0,1,1,3,2,0.35,0.675526,0.166014,0.618568
open,adults,5400,0.014,0.119,1,0,1,1,4,3,0.35,0.65987,0.28361,0.622524
open,adults,5400,0.014,0.119,1,0,1,1,5,4,0.35,0.708408,0.400016,0.669474
open,adults,5400,0.014,0.119,1,0,1,1,6,5,0.35,0.711546,0.515086,0.685516
open,adults,5400,0.014,0.119,1,0,1,1,7,6,0.35,0.801824,0.645056,0.77039
open,adults,5400,0.014,0.119,1,0,1,1,8,7,0.35,0.818858,0.711892,0.79458
open,adults,5400,0.014,0.119,1,0,1,1,9,8,0.35,0.835252,0.753758,0.813166
open,adults,5400,0.014,0.119,1,0,1,1,10,9,0.35,0.86872,0.822292,0.849542
open,adults,5400,0.014,0.119,1,0,1,1,11,10,0.35,0.884976,0.848898,0.876338
open,adults,5400,0.014,0.119,1,0,1,1,12,11,0.35,0.921996,0.883368,0.899746
open,adults,5400,0.014,0.119,1,0,1,1,13,12,0.35,0.915872,0.887946,0.904524
open,adults,5400,0.014,0.119,1,0,1,1,14,13,0.35,0.921998,0.899544,0.907942
open,adults,5400,0.014,0.119,1,0,1,1,15,14,0.35,0.930454,0.91122,0.932032
open,adults,5400,0.014,0.119,1,0,1,1,16,15,0.35,0.949064,0.93131,0.94186
open,adults,5400,0.014,0.119,1,0,1,1,17,16,0.35,0.944108,0.93104,0.93938
open,adults,5400,0.014,0.119,1,0,1,1,18,17,0.35,0.951638,0.94302,0.944068
open,adults,5400,0.014,0.119,1,0,1,1,19,18,0.35,0.964468,0.954414,0.954396
open,adults,5400,0.014,0.119,1,0,1,1,20,19,0.35,0.960478,0.950734,0.946156
open,adults,5400,0.014,0.119,1,0,1,1,21,20,0.35,0.969806,0.955142,0.95481
open,adults,5400,0.014,0.119,1,0,1,1,22,21,0.35,0.970772,0.957878,0.965362
open,adults,5400,0.014,0.119,1,0,1,1,23,22,0.35,0.970028,0.961042,0.96216
open,adults,5400,0.014,0.119,1,0,1,1,24,23,0.35,0.966082,0.96318,0.960348
open,adults,5400,0.014,0.119,1,0,1,1,25,24,0.35,0.979854,0.969184,0.971376
open,adults,5400,0.014,0.119,1,0,1,1,26,25,0.35,0.977498,0.971044,0.96971
open,adults,5400,0.014,0.119,1,0,1,1,0,-1,0.4,0.491518,0.498002,0.498002
open,adults,5400,0.014,0.119,1,0,1,1,1,0,0.4,0.563258,0.04073,0.54455
open,adults,5400,0.014,0.119,1,0,1,1,2,1,0.4,0.643114,0.111144,0.605534
open,adults,5400,0.014,0.119,1,0,1,1,3,2,0.4,0.67854,0.219744,0.642552
open,adults,5400,0.014,0.119,1,0,1,1,4,3,0.4,0.703962,0.347576,0.670354
open,adults,5400,0.014,0.119,1,0,1,1,5,4,0.4,0.73075,0.470926,0.704236
open,adults,5400,0.014,0.119,1,0,1,1,6,5,0.4,0.750946,0.570656,0.73013
open,adults,5400,0.014,0.119,1,0,1,1,7,6,0.4,0.791678,0.66184,0.767032
open,adults,5400,0.014,0.119,1,0,1,1,8,7,0.4,0.818396,0.737962,0.79421
